activity,f1,rate,split,csv_path
null,0.787570,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
bench-dips,0.612245,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
burpees,0.799076,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
jogging,0.963855,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
jogging (butt-kicks),0.926829,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
jogging (rotating arms),0.958678,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
jogging (sidesteps),0.958084,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
jogging (skipping),0.942249,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
lunges,0.768254,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
lunges (complex),0.854795,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
push-ups,0.859649,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
push-ups (complex),0.865772,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
sit-ups,0.924370,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
sit-ups (complex),0.905775,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
stretching (hamstrings),0.946479,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
stretching (lumbar rotation),0.939394,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
stretching (lunging),0.884706,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
stretching (shoulders),0.841076,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
stretching (triceps),0.965318,12,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_12hz.csv
null,0.794495,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
bench-dips,0.621514,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
burpees,0.786364,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
jogging,0.969697,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
jogging (butt-kicks),0.926829,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
jogging (rotating arms),0.977273,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
jogging (sidesteps),0.939481,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
jogging (skipping),0.923547,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
lunges,0.730159,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
lunges (complex),0.805195,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
push-ups,0.849558,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
push-ups (complex),0.860927,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
sit-ups,0.921348,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
sit-ups (complex),0.876190,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
stretching (hamstrings),0.923077,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
stretching (lumbar rotation),0.942249,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
stretching (lunging),0.929095,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
stretching (shoulders),0.887728,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
stretching (triceps),0.979351,25,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19_25hz.csv
null,0.807675,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
bench-dips,0.653846,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
burpees,0.822660,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging,0.962733,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (butt-kicks),0.915254,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (rotating arms),0.960000,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (sidesteps),0.964072,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (skipping),0.939481,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
lunges,0.777480,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
lunges (complex),0.846377,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
push-ups,0.836676,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
push-ups (complex),0.860000,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
sit-ups,0.926966,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
sit-ups (complex),0.922619,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (hamstrings),0.954802,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (lumbar rotation),0.948012,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (lunging),0.922330,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (shoulders),0.896552,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
stretching (triceps),0.973607,50,loso_sbj_19,logs/deepconvlstm/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
null,0.598792,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
bench-dips,0.964286,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
burpees,0.752475,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
jogging,0.891455,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
jogging (butt-kicks),0.843931,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
jogging (rotating arms),0.884319,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
jogging (sidesteps),0.983696,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
jogging (skipping),0.796992,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
lunges,0.840206,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
lunges (complex),0.523077,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
push-ups,0.195349,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
push-ups (complex),0.649728,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
sit-ups,0.759124,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
sit-ups (complex),0.877828,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
stretching (hamstrings),0.966102,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
stretching (lumbar rotation),0.986807,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
stretching (lunging),0.680702,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
stretching (shoulders),0.530769,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
stretching (triceps),0.989637,6,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_6hz.csv
null,0.647887,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
bench-dips,0.970060,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
burpees,0.816754,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
jogging,0.983051,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
jogging (butt-kicks),0.985994,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
jogging (rotating arms),0.934426,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
jogging (sidesteps),0.983696,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
jogging (skipping),0.944000,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
lunges,0.803970,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
lunges (complex),0.577778,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
push-ups,0.337449,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
push-ups (complex),0.698113,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
sit-ups,0.715953,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
sit-ups (complex),0.852747,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
stretching (hamstrings),0.947368,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
stretching (lumbar rotation),0.984211,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
stretching (lunging),0.723549,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
stretching (shoulders),0.462151,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
stretching (triceps),0.997389,12,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_12hz.csv
null,0.631224,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
bench-dips,0.978852,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
burpees,0.807107,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
jogging,0.980676,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
jogging (butt-kicks),0.956757,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
jogging (rotating arms),0.945055,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
jogging (sidesteps),0.989130,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
jogging (skipping),0.954178,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
lunges,0.811083,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
lunges (complex),0.615942,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
push-ups,0.117647,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
push-ups (complex),0.657194,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
sit-ups,0.779412,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
sit-ups (complex),0.843956,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
stretching (hamstrings),0.944751,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
stretching (lumbar rotation),0.986807,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
stretching (lunging),0.738255,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
stretching (shoulders),0.388430,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
stretching (triceps),0.992167,25,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20_25hz.csv
null,0.677205,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
bench-dips,0.961424,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
burpees,0.787402,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging,0.935323,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (butt-kicks),0.922252,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (rotating arms),0.890625,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (sidesteps),0.989011,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
jogging (skipping),0.947674,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
lunges,0.846348,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
lunges (complex),0.686667,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
push-ups,0.855643,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
push-ups (complex),0.829517,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
sit-ups,0.917197,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
sit-ups (complex),0.905109,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (hamstrings),0.934066,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (lumbar rotation),0.976501,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (lunging),0.664286,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (shoulders),0.421488,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
stretching (triceps),0.978723,50,loso_sbj_20,logs/deepconvlstm/50hz/loso_sbj_20/per_class_metrics_loso_sbj_20.csv
null,0.658839,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
bench-dips,0.676660,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
burpees,0.586207,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
jogging,0.984293,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
jogging (butt-kicks),0.726619,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
jogging (rotating arms),0.852273,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
jogging (sidesteps),0.944591,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
jogging (skipping),0.817337,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
lunges,0.522472,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
lunges (complex),0.875346,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
push-ups,0.422330,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
push-ups (complex),0.647773,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
sit-ups,0.810304,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
sit-ups (complex),0.791328,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
stretching (hamstrings),0.423529,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
stretching (lumbar rotation),0.726852,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
stretching (lunging),0.750533,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
stretching (shoulders),0.797136,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
stretching (triceps),0.935484,6,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_6hz.csv
null,0.671973,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
bench-dips,0.710112,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
burpees,0.648752,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
jogging,0.971576,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
jogging (butt-kicks),0.791789,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
jogging (rotating arms),0.927374,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
jogging (sidesteps),0.959569,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
jogging (skipping),0.940351,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
lunges,0.542056,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
lunges (complex),0.865922,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
push-ups,0.297994,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
push-ups (complex),0.593640,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
sit-ups,0.810680,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
sit-ups (complex),0.813648,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
stretching (hamstrings),0.345499,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
stretching (lumbar rotation),0.715262,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
stretching (lunging),0.728778,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
stretching (shoulders),0.850515,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
stretching (triceps),0.935733,12,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_12hz.csv
null,0.694381,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
bench-dips,0.716553,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
burpees,0.647940,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
jogging,0.981723,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
jogging (butt-kicks),0.846847,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
jogging (rotating arms),0.952113,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
jogging (sidesteps),0.970027,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
jogging (skipping),0.927336,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
lunges,0.573864,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
lunges (complex),0.833787,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
push-ups,0.336336,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
push-ups (complex),0.646035,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
sit-ups,0.863636,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
sit-ups (complex),0.844444,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
stretching (hamstrings),0.550107,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
stretching (lumbar rotation),0.852459,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
stretching (lunging),0.756410,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
stretching (shoulders),0.848168,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
stretching (triceps),0.942708,25,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21_25hz.csv
null,0.732759,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
bench-dips,0.708520,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
burpees,0.695455,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
jogging,0.981530,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
jogging (butt-kicks),0.887538,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
jogging (rotating arms),0.946479,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
jogging (sidesteps),0.944000,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
jogging (skipping),0.927336,50,loso_sbj_21,logs/deepconvlstm/50hz/loso_sbj_21/per_class_metrics_loso_sbj_21.csv
